Date,Source Stage,Source bench,Destination name,Truck,Travelling empty duration,Travelling full duration,Full slope length,Empty slope length,Inpit Ramp length,Inpit Ramp Grade,Dump Ramp length,Dump Ramp Grade,Truck ID,Truck Type,Empty Weight (kg),Max Gross OperatingWeight,Payload_tonnes,Total_weight,Overweight,productivity,Dump Ramp Length
14/05/2017,Stage G,898,CRUSH01,TRH407,694.0,1223,5393.98," 5,401.84 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,191900.0,316014.0,0,258.39247751430906,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,627.0,1229,5393.83," 5,443.77 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,184500.0,308614.0,0,251.10984540276647,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,648.0,1164,5415.61," 5,965.41 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,186600.0,310714.0,0,266.9364261168385,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,592.0,1070,5740.71," 5,316.20 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,196200.0,320314.0,1,299.3588785046729,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,540.0,1058,5525.19," 4,734.81 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,185900.0,310014.0,0,293.01890359168243,0.0
14/05/2017,Stage G,898,ROM_01,TRH407,549.0,1112,5544.28," 5,550.68 ",3411.75,9.15, 135.00 ,6.67%,TRH407,789C,124114,317514.85,191400.0,315514.0,0,283.7356115107914,135.0
14/05/2017,Stage G,898,CRUSH01,TRH407,633.0,1225,5444.26," 5,467.01 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,199900.0,324014.0,1,264.5012244897959,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,561.0,1045,5305.51," 5,486.14 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,180700.0,304814.0,0,291.68803827751196,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,560.0,1058,5552.85," 5,481.75 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,174300.0,298414.0,0,282.054820415879,0.0
14/05/2017,Stage G,898,ROM_07,TRH407,911.0,1288,6115.76," 7,184.07 ",3411.75,9.15, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,190700.0,314814.0,0,244.42080745341616,1176.0
14/05/2017,Stage G,898,CRUSH01,TRH407,1500.0,1069,5413.18," 5,707.56 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,189800.0,313914.0,0,293.65201122544437,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,544.0,1047,2643.65," 5,432.14 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,179700.0,303814.0,0,290.17574021012416,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,566.0,1214,5414.24," 5,493.23 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,197400.0,321514.0,1,264.838550247117,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,1006.0,1044,5312.23," 5,818.17 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,186300.0,310414.0,0,297.33141762452107,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,566.0,1045,5459.13," 5,508.94 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,187300.0,311414.0,0,298.0038277511962,0.0
14/05/2017,Stage G,898,CRUSH01,TRH407,596.0,1050,5196.76," 5,014.51 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,178600.0,302714.0,0,288.2990476190476,0.0
15/05/2017,Stage G,898,CRUSH01,TRH407,0.0,1154,5161.79, -   ,3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,185100.0,309214.0,0,267.94974003466206,0.0
15/05/2017,Stage G,898,CRUSH01,TRH407,912.0,1124,5548.4," 5,694.66 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,189200.0,313314.0,0,278.7491103202847,0.0
15/05/2017,Stage G,898,ROM_07,TRH407,650.0,1398,5984.03," 5,527.48 ",3411.75,9.15, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,195000.0,319114.0,1,228.26466380543633,1176.0
15/05/2017,Stage G,898,CRUSH01,TRH407,708.0,1290,5395.61," 6,082.73 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,186300.0,310414.0,0,240.63100775193797,0.0
15/05/2017,Stage G,903,ROM_07,TRH407,1816.0,1348,5861.03," 3,786.21 ",3362.25,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,190200.0,314314.0,0,233.17062314540058,1176.0
15/05/2017,Stage G,903,ROM_07,TRH407,705.0,1346,6839.21," 5,838.15 ",3362.25,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,183700.0,307814.0,0,228.68796433878157,1176.0
15/05/2017,Stage G,903,CRUSH01,TRH407,724.0,1213,5444.54," 6,263.92 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,191600.0,315714.0,0,260.275350370981,0.0
15/05/2017,Stage G,903,CRUSH01,TRH407,1529.0,1140,5429.99," 6,865.83 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,199000.0,323114.0,1,283.43333333333334,0.0
15/05/2017,Stage G,903,CRUSH01,TRH407,542.0,1071,5626.96," 5,463.82 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,182800.0,306914.0,0,286.56769374416433,0.0
15/05/2017,Stage G,903,CRUSH01,TRH407,575.0,1198,5476.09," 5,694.98 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,202200.0,326314.0,1,272.3823038397329,0.0
15/05/2017,Stage G,903,ROM_07,TRH407,538.0,1310,6004.81," 5,446.35 ",3362.25,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,195600.0,319714.0,1,244.0564885496183,1176.0
15/05/2017,Stage G,903,ROM_07,TRH407,1035.0,1359,5933.41," 6,033.24 ",3362.25,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,197900.0,322014.0,1,236.94922737306842,1176.0
15/05/2017,Stage G,903,ROM_07,TRH407,745.0,1452,5997.9," 6,060.18 ",3362.25,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,191000.0,315114.0,0,217.0206611570248,1176.0
15/05/2017,Stage G,903,MW_PRIME,TRH407,645.0,1092,4955.69," 6,204.35 ",3362.25,9.14, 336.00 ,8.33%,TRH407,789C,124114,317514.85,188100.0,312214.0,0,285.9102564102564,336.0
15/05/2017,Stage G,903,CRUSH01,TRH407,557.0,1089,5012.77," 5,215.66 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,187900.0,312014.0,0,286.51423324150596,0.0
15/05/2017,Stage G,903,CRUSH01,TRH407,547.0,1059,5453.95," 5,048.13 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,178200.0,302314.0,0,285.47119924457036,0.0
15/05/2017,Stage G,903,MW_PRIME,TRH407,605.0,1212,5198.49," 5,230.85 ",3362.25,9.14, 336.00 ,8.33%,TRH407,789C,124114,317514.85,189800.0,313914.0,0,259.0049504950495,336.0
15/05/2017,Stage G,903,CRUSH01,TRH407,505.0,1230,5736.49," 5,083.63 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,183000.0,307114.0,0,249.68617886178862,0.0
15/05/2017,Stage G,903,ROM_07,TRH407,538.0,1273,5577.75," 5,710.78 ",3362.25,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,186700.0,310814.0,0,244.15868028279655,1176.0
15/05/2017,Stage G,903,MW_PRIME,TRH407,1109.0,1096,5158.42," 5,942.56 ",3362.25,9.14, 336.00 ,8.33%,TRH407,789C,124114,317514.85,192900.0,317014.0,0,289.2463503649635,336.0
15/05/2017,Stage G,903,MW_PRIME,TRH407,553.0,1067,4977.82," 5,076.03 ",3362.25,9.14, 336.00 ,8.33%,TRH407,789C,124114,317514.85,187300.0,311414.0,0,291.8594189315839,336.0
15/05/2017,Stage G,903,MW_PRIME,TRH407,988.0,1078,5165.56," 7,602.79 ",3362.25,9.14, 336.00 ,8.33%,TRH407,789C,124114,317514.85,199800.0,323914.0,1,300.4768089053803,336.0
15/05/2017,Stage G,903,ROM_07,TRH407,662.0,1302,6033.22," 5,098.33 ",3362.25,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,190400.0,314514.0,0,241.56221198156683,1176.0
15/05/2017,Stage G,903,ROM_07,TRH407,663.0,1294,5926.19," 5,999.28 ",3362.25,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,187000.0,311114.0,0,240.42812982998456,1176.0
15/05/2017,Stage G,903,LG_PRIME,TRH407,631.0,1322,5280.76," 6,072.79 ",3362.25,9.14, 754.00 ,7.69%,TRH407,789C,124114,317514.85,189000.0,313114.0,0,236.84871406959152,754.0
15/05/2017,Stage G,903,CRUSH01,TRH407,575.0,1089,5547.26," 5,436.31 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,184500.0,308614.0,0,283.3921028466483,0.0
16/05/2017,Stage G,898,ROM_01,TRH407,3704.0,1094,5443.44," 7,095.01 ",3411.75,9.15, 135.00 ,6.67%,TRH407,789C,124114,317514.85,184500.0,308614.0,0,282.09689213893967,135.0
16/05/2017,Stage G,898,CRUSH01,TRH407,1202.0,1248,5649.55," 4,710.32 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,185300.0,309414.0,0,247.9278846153846,0.0
16/05/2017,Stage G,898,CRUSH01,TRH407,574.0,1130,5493.56," 5,529.88 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,189600.0,313714.0,0,277.62300884955755,0.0
16/05/2017,Stage G,898,ROM_07,TRH407,621.0,1336,5837.63," 5,528.56 ",3411.75,9.15, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,185300.0,309414.0,0,231.59730538922156,1176.0
16/05/2017,Stage G,898,ROM_07,TRH407,1139.0,1610,6004.46," 8,538.00 ",3411.75,9.15, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,186300.0,310414.0,0,192.80372670807452,1176.0
16/05/2017,Stage G,898,ROM_01,TRH407,1133.0,1403,5585.57," 8,268.42 ",3411.75,9.15, 135.00 ,6.67%,TRH407,789C,124114,317514.85,195500.0,319614.0,1,227.80755523877406,135.0
16/05/2017,Stage G,898,CRUSH01,TRH407,670.0,1436,5636.46," 5,767.14 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,195900.0,320014.0,1,222.85097493036213,0.0
16/05/2017,Stage G,898,ROM_07,TRH407,1223.0,1911,7781.44," 5,773.70 ",3411.75,9.15, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,190400.0,314514.0,0,164.58084772370486,1176.0
16/05/2017,Stage G,898,CRUSH01,TRH407,635.0,1080,5584.84," 6,090.43 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,189800.0,313914.0,0,290.6611111111111,0.0
16/05/2017,Stage G,898,CRUSH01,TRH407,91.0,1053,5507.42, 279.72 ,3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,195100.0,319214.0,1,303.1471984805318,0.0
16/05/2017,Stage G,898,ROM_07,TRH407,540.0,1341,6071.71," 5,588.48 ",3411.75,9.15, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,180200.0,304314.0,0,226.93064876957496,1176.0
16/05/2017,Stage G,898,CRUSH01,TRH407,1407.0,1048,5456.11," 6,021.73 ",3411.75,9.15,    ,0.00%,TRH407,789C,124114,317514.85,176800.0,300914.0,0,287.131679389313,0.0
20/05/2017,Stage G,894,ROM_07,TRH407,753.0,1359,6134.29," 6,243.31 ",3451.95,9.16, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,186500.0,310614.0,0,228.560706401766,1176.0
20/05/2017,Stage G,894,ROM_07,TRH407,647.0,1376,6040.41," 6,016.38 ",3451.95,9.16, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,177000.0,301114.0,0,218.8328488372093,1176.0
20/05/2017,Stage G,894,LG_PRIME,TRH407,891.0,1214,5167.44," 6,019.31 ",3451.95,9.16, 754.00 ,7.69%,TRH407,789C,124114,317514.85,182800.0,306914.0,0,252.81219110378913,754.0
20/05/2017,Stage G,894,ROM_01,TRH407,551.0,1095,5916.59," 5,299.93 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,165300.0,289414.0,0,264.3050228310502,135.0
20/05/2017,Stage G,894,LG_PRIME,TRH407,576.0,1205,5146.74," 3,883.34 ",3451.95,9.16, 754.00 ,7.69%,TRH407,789C,124114,317514.85,175900.0,300014.0,0,248.97427385892115,754.0
20/05/2017,Stage G,894,CRUSH01,TRH407,646.0,1145,5422.64," 5,628.89 ",3451.95,9.16,    ,0.00%,TRH407,789C,124114,317514.85,189200.0,313314.0,0,273.6366812227074,0.0
20/05/2017,Stage G,894,CRUSH01,TRH407,532.0,1199,5482.03," 5,448.89 ",3451.95,9.16,    ,0.00%,TRH407,789C,124114,317514.85,187700.0,311814.0,0,260.0617180984153,0.0
20/05/2017,Stage G,903,CRUSH01,TRH407,801.0,1117,5363.02," 9,588.54 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,192000.0,316114.0,0,283.0026857654432,0.0
20/05/2017,Stage G,903,CRUSH01,TRH407,579.0,1137,5587.42," 5,266.40 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,178900.0,303014.0,0,266.50307827616535,0.0
20/05/2017,Stage G,903,CRUSH01,TRH407,641.0,1694,5518.59," 5,522.06 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,190000.0,314114.0,0,185.42739079102716,0.0
20/05/2017,Stage G,903,ROM_01,TRH407,685.0,1116,5580.58," 6,265.32 ",3362.25,9.14, 135.00 ,6.67%,TRH407,789C,124114,317514.85,169100.0,293214.0,0,262.73655913978496,135.0
20/05/2017,Stage G,903,ROM_01,TRH407,921.0,1125,5477.25," 5,421.63 ",3362.25,9.14, 135.00 ,6.67%,TRH407,789C,124114,317514.85,184600.0,308714.0,0,274.4124444444444,135.0
20/05/2017,Stage G,903,CRUSH01,TRH407,815.0,1097,5454.22," 5,525.09 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,189200.0,313314.0,0,285.6098450319052,0.0
20/05/2017,Stage G,903,ROM_01,TRH407,533.0,1052,3247.76," 5,502.25 ",3362.25,9.14, 135.00 ,6.67%,TRH407,789C,124114,317514.85,175200.0,299314.0,0,284.51901140684413,135.0
20/05/2017,Stage G,894,CRUSH01,TRH407,1088.0,1083,5387.75," 7,024.18 ",3451.95,9.16,    ,0.00%,TRH407,789C,124114,317514.85,187100.0,311214.0,0,287.3628808864266,0.0
20/05/2017,Stage G,894,ROM_01,TRH407,536.0,1068,5609.6," 5,197.64 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,184200.0,308314.0,0,288.6835205992509,135.0
20/05/2017,Stage G,894,ROM_01,TRH407,648.0,1074,5454.33," 5,500.35 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,195000.0,319114.0,1,297.1266294227188,135.0
20/05/2017,Stage G,894,CRUSH01,TRH407,539.0,1173,4949.02," 4,945.42 ",3451.95,9.16,    ,0.00%,TRH407,789C,124114,317514.85,185300.0,309414.0,0,263.78005115089513,0.0
20/05/2017,Stage G,894,ROM_01,TRH407,555.0,1056,5652.61," 5,611.83 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,190000.0,314114.0,0,297.4564393939394,135.0
20/05/2017,Stage G,894,ROM_01,TRH407,882.0,1050,5960.98," 7,683.12 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,196900.0,321014.0,1,305.72761904761904,135.0
20/05/2017,Stage G,894,CRUSH01,TRH407,545.0,990,5760.62," 4,990.04 ",3451.95,9.16,    ,0.00%,TRH407,789C,124114,317514.85,176900.0,301014.0,0,304.05454545454546,0.0
20/05/2017,Stage G,894,ROM_01,TRH407,534.0,1090,5754.34," 4,170.94 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,192200.0,316314.0,0,290.19633027522934,135.0
21/05/2017,Stage G,903,ROM_01,TRH407,684.0,1233,5560.29," 4,618.00 ",3362.25,9.14, 135.00 ,6.67%,TRH407,789C,124114,317514.85,191100.0,315214.0,0,255.64801297648012,135.0
21/05/2017,Stage G,903,CRUSH01,TRH407,552.0,1189,5415.64," 5,526.59 ",3362.25,9.14,    ,0.00%,TRH407,789C,124114,317514.85,191900.0,316014.0,0,265.78132884777125,0.0
21/05/2017,Stage G,894,ROM_01,TRH407,594.0,1190,5616.74," 5,428.80 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,192900.0,317014.0,0,266.3983193277311,135.0
21/05/2017,Stage G,894,ROM_01,TRH407,815.0,1141,5799.81," 6,745.24 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,187100.0,311214.0,0,272.7554776511832,135.0
21/05/2017,Stage G,894,ROM_01,TRH407,719.0,1163,6130.3," 4,644.77 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,194500.0,318614.0,1,273.9587274290628,135.0
21/05/2017,Stage G,894,ROM_07,TRH407,529.0,1437,5937.63," 5,466.21 ",3451.95,9.16, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,195500.0,319614.0,1,222.41753653444675,1176.0
21/05/2017,Stage G,894,LG_PRIME,TRH407,688.0,1050,5123.2," 5,971.33 ",3451.95,9.16, 754.00 ,7.69%,TRH407,789C,124114,317514.85,180200.0,304314.0,0,289.8228571428571,754.0
21/05/2017,Stage G,894,LG_PRIME,TRH407,565.0,1220,5103.39," 5,250.92 ",3451.95,9.16, 754.00 ,7.69%,TRH407,789C,124114,317514.85,190600.0,314714.0,0,257.9622950819672,754.0
21/05/2017,Stage G,894,ROM_01,TRH407,612.0,1043,5513.67," 5,256.85 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,180100.0,304214.0,0,291.67209971236815,135.0
21/05/2017,Stage G,894,CRUSH01,TRH407,625.0,1156,5379.54," 5,776.13 ",3451.95,9.16,    ,0.00%,TRH407,789C,124114,317514.85,180000.0,304114.0,0,263.07439446366783,0.0
21/05/2017,Stage G,894,ROM_07,TRH407,549.0,1279,5891.64," 5,428.04 ",3451.95,9.16, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,193800.0,317914.0,1,248.56450351837373,1176.0
21/05/2017,Stage G,894,ROM_07,TRH407,663.0,1224,5922.75," 6,027.64 ",3451.95,9.16, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,193600.0,317714.0,1,259.57026143790847,1176.0
21/05/2017,Stage G,894,LG_PRIME,TRH407,679.0,1078,5170.5," 5,996.93 ",3451.95,9.16, 754.00 ,7.69%,TRH407,789C,124114,317514.85,184100.0,308214.0,0,285.91280148423004,754.0
21/05/2017,Stage G,894,LG_PRIME,TRH407,536.0,1034,5103.5," 5,251.44 ",3451.95,9.16, 754.00 ,7.69%,TRH407,789C,124114,317514.85,178600.0,302714.0,0,292.76015473887816,754.0
21/05/2017,Stage G,894,ROM_01,TRH407,541.0,1056,5955.87," 5,264.90 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,182400.0,306514.0,0,290.2594696969697,135.0
21/05/2017,Stage G,894,ROM_01,TRH407,535.0,1064,5401.95," 5,171.41 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,189100.0,313214.0,0,294.37406015037595,135.0
21/05/2017,Stage G,894,ROM_07,TRH407,589.0,1318,5892.77," 3,924.04 ",3451.95,9.16, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,189900.0,314014.0,0,238.2503793626707,1176.0
21/05/2017,Stage G,894,ROM_07,TRH407,647.0,1328,5902.81," 5,956.64 ",3451.95,9.16, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,194700.0,318814.0,1,240.07078313253012,1176.0
21/05/2017,Stage G,894,LG_PRIME,TRH407,720.0,1142,5174.13," 6,002.83 ",3451.95,9.16, 754.00 ,7.69%,TRH407,789C,124114,317514.85,194200.0,318314.0,1,278.7338003502627,754.0
21/05/2017,Stage G,894,CRUSH01,TRH407,975.0,1080,5364.49," 10,073.86 ",3451.95,9.16,    ,0.00%,TRH407,789C,124114,317514.85,177200.0,301314.0,0,278.99444444444447,0.0
21/05/2017,Stage G,894,ROM_01,TRH407,524.0,1093,5572.84," 5,449.40 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,184000.0,308114.0,0,281.89752973467523,135.0
21/05/2017,Stage G,894,ROM_01,TRH407,549.0,1299,5585.0," 5,235.33 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,181700.0,305814.0,0,235.4226327944573,135.0
21/05/2017,Stage G,894,ROM_07,TRH407,929.0,1276,5898.31," 7,353.02 ",3451.95,9.16, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,174900.0,299014.0,0,234.3369905956113,1176.0
22/05/2017,Stage G,894,CRUSH01,TRH407,0.0,1288,5379.66, 21.18 ,3451.95,9.16,    ,0.00%,TRH407,789C,124114,317514.85,184600.0,308714.0,0,239.68478260869566,0.0
22/05/2017,Stage G,894,ROM_01,TRH407,548.0,1105,4102.57," 5,405.37 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,185600.0,309714.0,0,280.2841628959276,135.0
22/05/2017,Stage G,894,ROM_01,TRH407,578.0,1093,5853.31," 5,972.73 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,173500.0,297614.0,0,272.29094236047575,135.0
22/05/2017,Stage G,894,ROM_01,TRH407,569.0,1100,5643.48," 5,446.03 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,172000.0,296114.0,0,269.19454545454545,135.0
22/05/2017,Stage G,894,ROM_01,TRH407,511.0,1116,7314.23," 5,428.37 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,197200.0,321314.0,1,287.915770609319,135.0
22/05/2017,Stage G,894,ROM_01,TRH407,425.0,1093,5438.82," 4,325.21 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,189400.0,313514.0,0,286.8380603842635,135.0
22/05/2017,Stage G,894,ROM_01,TRH407,633.0,1116,5606.17," 3,939.48 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,190900.0,315014.0,0,282.27060931899643,135.0
22/05/2017,Stage G,894,CRUSH01,TRH407,537.0,1048,5367.37," 5,386.53 ",3451.95,9.16,    ,0.00%,TRH407,789C,124114,317514.85,188100.0,312214.0,0,297.9141221374046,0.0
22/05/2017,Stage G,894,ROM_01,TRH407,538.0,1084,5880.93," 5,576.66 ",3451.95,9.16, 135.00 ,6.67%,TRH407,789C,124114,317514.85,191800.0,315914.0,0,291.43357933579335,135.0
22/05/2017,Stage G,902,ROM_01,TRH407,753.0,1192,5616.71," 7,029.02 ",3372.12,9.14, 135.00 ,6.67%,TRH407,789C,124114,317514.85,180400.0,304514.0,0,255.46476510067114,135.0
22/05/2017,Stage G,902,ROM_01,TRH407,511.0,1060,4268.63," 5,485.24 ",3372.12,9.14, 135.00 ,6.67%,TRH407,789C,124114,317514.85,186500.0,310614.0,0,293.03207547169814,135.0
22/05/2017,Stage G,902,CRUSH01,TRH407,523.0,1048,5306.18," 5,127.34 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,179300.0,303414.0,0,289.5171755725191,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,507.0,1044,5268.07," 5,303.10 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,176600.0,300714.0,0,288.0402298850575,0.0
22/05/2017,Stage G,902,ROM_01,TRH407,549.0,1044,5500.46," 5,258.75 ",3372.12,9.14, 135.00 ,6.67%,TRH407,789C,124114,317514.85,188300.0,312414.0,0,299.2471264367816,135.0
22/05/2017,Stage G,902,CRUSH01,TRH407,506.0,1012,5322.16," 5,042.90 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,180500.0,304614.0,0,301.001976284585,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,0.0,319,3506.51, -   ,3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,172200.0,296314.0,0,928.8840125391849,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,621.0,1226,6364.19," 5,935.59 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,186400.0,310514.0,0,253.27406199021206,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,539.0,1028,5407.23," 5,508.40 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,180400.0,304514.0,0,296.2198443579766,0.0
22/05/2017,Stage G,902,ROM_01,TRH407,515.0,1165,5750.58," 5,232.77 ",3372.12,9.14, 135.00 ,6.67%,TRH407,789C,124114,317514.85,183900.0,308014.0,0,264.3896995708154,135.0
22/05/2017,Stage G,902,CRUSH01,TRH407,566.0,1112,5427.32," 5,203.49 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,199000.0,323114.0,1,290.5701438848921,0.0
22/05/2017,Stage G,902,ROM_01,TRH407,517.0,1205,5386.53," 5,379.10 ",3372.12,9.14, 135.00 ,6.67%,TRH407,789C,124114,317514.85,191400.0,315514.0,0,261.83734439834024,135.0
22/05/2017,Stage G,902,CRUSH01,TRH407,680.0,1173,5157.06," 5,396.83 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,200500.0,324614.0,1,276.7382779198636,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,540.0,1011,5324.86," 5,391.53 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,177600.0,301714.0,0,298.43125618199804,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,528.0,1179,5349.52," 5,769.29 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,193400.0,317514.0,0,269.30788804071244,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,531.0,1177,5421.36," 5,365.45 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,194700.0,318814.0,1,270.8700084961767,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,1073.0,1177,5415.05," 7,298.39 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,184500.0,308614.0,0,262.2039082412914,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,517.0,1011,5355.72," 5,274.39 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,167400.0,291514.0,0,288.34223541048465,0.0
22/05/2017,Stage G,902,ROM_07,TRH407,533.0,1477,5997.57," 5,398.80 ",3372.12,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,192100.0,316214.0,0,214.09207853757616,1176.0
22/05/2017,Stage G,902,CRUSH01,TRH407,1161.0,944,5421.06," 5,978.85 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,182300.0,306414.0,0,324.59110169491527,0.0
22/05/2017,Stage G,902,CRUSH01,TRH407,561.0,1174,5518.02," 5,408.32 ",3372.12,9.14,    ,0.00%,TRH407,789C,124114,317514.85,191200.0,315314.0,0,268.5809199318569,0.0
23/05/2017,Stage G,902,ROM_07,TRH407,664.0,1368,6123.67," 4,351.99 ",3372.12,9.14, 1176.00 ,8.33%,TRH407,789C,124114,317514.85,194900.0,319014.0,1,233.19736842105263,1176.0
