Travelling empty duration,Full slope length,Empty slope length,Inpit Ramp length,Inpit Ramp Grade,Dump Ramp length,Dump Ramp Grade,Empty Weight (kg),Max Gross OperatingWeight,Total_weight,Overweight,predicted,pred
890.0,06527.240,06717.310,03263.690,9.14,096.000,8.33,124114,317514.85,178000.0,0,137.5934903066891,137.5934903066891
394.0,03067.880,02933.100,066.160,8.64,0552.000,8.33,114114,317514.85,190800.0,0,145.14732130184203,145.14732130184203
560.0,05937.230,06231.620,03319.140,9.14,0492.000,8.33,124114,317514.85,179000.0,0,150.12315068827368,150.12315068827368
871.0,04968.660,07577.790,03275.050,9.14,0996.000,8.33,124114,317514.85,192300.0,0,164.61040872201409,164.61040872201409
631.0,06180.520,05002.800,03411.750,9.15,073.500,9.52,114114,317514.85,184000.0,0,534.7130172062004,534.7130172062004
1619.0,04702.710,01244.570,03263.690,9.14,0000,0.00,114114,317514.85,195000.0,0,136.5593682978388,136.5593682978388
611.0,06296.520,05001.630,03275.050,9.14,024.000,8.33,124114,317514.85,190100.0,0,158.51641778287214,158.51641778287214
508.0,04011.250,04204.700,03149.950,9.34,0336.000,8.33,124114,317514.85,189100.0,0,459.56930642006387,459.56930642006387
615.0,06827.600,06326.380,03263.690,9.14,060.000,8.33,114114,317514.85,188800.0,0,169.08904806184233,169.08904806184233
1042.0,06946.310,06537.040,03552.630,9.16,0819.000,7.69,124114,317514.85,187800.0,0,501.5034161885987,501.5034161885987
597.0,05294.820,05472.290,03451.950,9.16,0754.000,7.69,114114,317514.85,181000.0,0,175.5269217241546,175.5269217241546
617.0,05054.870,05429.440,03319.140,9.14,0754.000,7.69,124114,317514.85,182300.0,0,168.31730883892033,168.31730883892033
612.0,06021.080,06304.530,03562.640,9.16,0000,0.00,124114,317514.85,188400.0,0,157.42478217551115,157.42478217551115
744.0,04862.540,05016.110,03602.680,9.17,0456.000,8.33,124114,317514.85,192100.0,0,133.95984692669458,133.95984692669458
1304.0,05329.130,06827.120,03263.690,9.14,0754.000,7.69,124114,317514.85,185500.0,0,374.2298008218461,374.2298008218461
841.0,06001.210,08159.870,03362.250,9.14,0312.000,8.33,114114,317514.85,184400.0,0,155.4852332672764,155.4852332672764
546.0,04621.850,04598.550,03275.050,9.14,0135.000,6.67,124114,317514.85,191100.0,0,136.49646904328617,136.49646904328617
591.0,05612.220,05497.530,03552.630,9.16,0754.000,7.69,114114,317514.85,181900.0,0,486.01260621949433,486.01260621949433
586.0,07066.030,05299.940,03362.250,9.14,096.000,8.33,124114,317514.85,194200.0,0,160.67976032384252,160.67976032384252
1102.0,05939.920,08524.070,03503.830,9.17,0000,0.00,124114,317514.85,184600.0,0,387.37455051289413,387.37455051289413
502.0,06396.770,05887.810,03451.950,9.16,0754.000,7.69,114114,317514.85,180900.0,0,296.0122725594321,296.0122725594321
966.0,012729.360,01826.330,03552.630,9.16,0720.000,6.67,124114,317514.85,190500.0,0,151.39358688272844,151.39358688272844
1027.0,0588.950,08844.010,03642.720,9.18,0819.000,7.69,124114,317514.85,186800.0,0,163.7443011146128,163.7443011146128
803.0,05530.690,06183.590,03562.640,9.16,0816.000,8.33,124114,317514.85,184500.0,0,149.84302395203957,149.84302395203957
574.0,04768.850,05116.920,03149.950,9.34,0754.000,7.69,114114,317514.85,185000.0,0,172.81911436262845,172.81911436262845
606.0,06042.240,03897.320,03462.330,9.16,0000,0.00,114114,317514.85,182900.0,0,333.40191518870125,333.40191518870125
348.0,02085.820,02813.460,096.740,9.03,0552.000,8.33,124114,317514.85,171600.0,0,460.86055991003246,460.86055991003246
503.0,04878.080,05309.400,03362.250,9.14,0754.000,7.69,124114,317514.85,188800.0,0,611.7110332283969,611.7110332283969
665.0,05963.230,05965.370,03503.830,9.17,0816.000,8.33,114114,317514.85,196500.0,0,166.28106830075222,166.28106830075222
442.0,04114.050,03231.110,0157.890,9.47,060.000,8.33,124114,317514.85,178300.0,0,146.12829574769012,146.12829574769012
0.0,04656.300,011.320,03319.140,9.14,0105.000,9.52,114114,317514.85,170500.0,0,166.7337673157342,166.7337673157342
0.0,04989.340,05161.350,03319.140,9.14,0996.000,8.33,124114,317514.85,195000.0,0,515.4499972399319,515.4499972399319
536.0,05173.050,05383.070,03362.250,9.14,0000,9.52,124114,317514.85,191600.0,0,309.4404435022896,309.4404435022896
522.0,04177.740,04716.920,03263.690,9.14,0754.000,7.69,114114,317514.85,195500.0,0,170.81377519708286,170.81377519708286
572.0,04704.120,04917.120,03275.050,9.14,0105.000,9.52,114114,317514.85,196800.0,0,427.4873330560843,427.4873330560843
943.0,02127.530,03850.290,096.740,9.03,0552.000,8.33,124114,317514.85,178300.0,0,374.2511408308695,374.2511408308695
592.0,06284.850,06035.450,03462.330,9.16,0000,6.67,114114,317514.85,199000.0,0,177.1464619398349,177.1464619398349
484.0,06341.530,04666.490,03149.950,9.34,024.000,8.33,124114,317514.85,197900.0,0,389.4154625762909,389.4154625762909
554.0,04663.560,04492.220,03362.250,9.14,0000,6.67,124114,317514.85,187200.0,0,440.3216754370915,440.3216754370915
862.0,04512.360,06894.850,03263.690,9.14,0754.000,7.69,114114,317514.85,174800.0,0,408.742538303701,408.742538303701
640.0,04233.160,04002.780,0219.020,9.60,0000,10.00,124114,317514.85,190800.0,0,143.13583603942266,143.13583603942266
581.0,05704.190,05685.760,03562.640,9.16,0000,0.00,124114,317514.85,189700.0,0,170.27559691531744,170.27559691531744
584.0,04488.160,04396.400,03263.690,9.14,0754.000,7.69,114114,317514.85,174200.0,0,147.24435887426762,147.24435887426762
781.0,06764.310,04486.900,03642.720,9.18,0912.000,8.33,124114,317514.85,197400.0,0,402.53983301222684,402.53983301222684
614.0,06943.340,07040.650,03372.120,9.14,0312.000,8.33,124114,317514.85,190900.0,0,161.45232712223145,161.45232712223145
618.0,05701.710,06208.620,03263.690,9.14,0492.000,8.33,114114,317514.85,190900.0,0,435.40053540061416,435.40053540061416
651.0,05022.490,05308.530,03319.140,9.14,0996.000,8.33,124114,317514.85,197300.0,0,452.1930656284623,452.1930656284623
708.0,05107.960,04503.160,03451.950,9.16,0816.000,8.33,114114,317514.85,184900.0,0,324.49036012111753,324.49036012111753
594.0,05202.420,05544.470,03362.250,9.14,0135.000,6.67,114114,317514.85,197200.0,0,158.99616978448373,158.99616978448373
499.0,04534.490,04640.560,03275.050,9.14,0135.000,6.67,114114,317514.85,187800.0,0,159.8898025050781,159.8898025050781
694.0,06308.580,05876.500,03552.630,9.16,0000,0.00,114114,317514.85,201300.0,0,280.6202350189388,280.6202350189388
396.0,03036.150,02754.060,066.160,8.64,0552.000,8.33,114114,317514.85,175300.0,0,347.9399608723317,347.9399608723317
388.0,02566.390,02384.060,0127.330,9.41,0552.000,8.33,124114,317514.85,189200.0,0,151.48478348873084,151.48478348873084
510.0,03557.100,03561.410,066.160,8.64,0000,10.00,124114,317514.85,176500.0,0,403.22894899136037,403.22894899136037
623.0,04876.210,04889.550,03602.680,9.17,0000,0.00,124114,317514.85,199800.0,0,318.2283111765523,318.2283111765523
444.0,03450.290,02588.820,0127.330,9.41,0552.000,8.33,124114,317514.85,189200.0,0,171.27184834142244,171.27184834142244
521.0,04714.100,04836.280,03362.250,9.14,0000,9.52,114114,317514.85,178100.0,0,164.19301673641587,164.19301673641587
512.0,05072.750,05849.810,03263.690,9.14,0000,9.52,114114,317514.85,192100.0,0,163.64967733261705,163.64967733261705
594.0,06119.340,06171.850,03503.830,9.17,0135.000,6.67,124114,317514.85,196400.0,0,139.74526083630752,139.74526083630752
0.0,05967.630,031.180,03462.330,9.16,0816.000,8.33,114114,317514.85,189100.0,0,358.8876390238678,358.8876390238678
861.0,06177.170,05829.770,03263.690,9.14,060.000,8.33,114114,317514.85,192500.0,0,151.1089664360582,151.1089664360582
553.0,05624.440,04986.830,03263.690,9.14,0492.000,8.33,114114,317514.85,186900.0,0,159.4419635280272,159.4419635280272
653.0,04690.790,04844.820,03362.250,9.14,0000,9.52,114114,317514.85,186700.0,0,156.0895881938917,156.0895881938917
717.0,04834.590,04652.000,03319.140,9.14,0000,6.67,124114,317514.85,195400.0,0,160.7547872997194,160.7547872997194
1414.0,02557.390,08990.690,03642.720,9.18,0135.000,6.67,124114,317514.85,168400.0,0,151.52746104510524,151.52746104510524
4191.0,05499.600,017930.200,03602.680,9.17,0456.000,8.33,114114,317514.85,194300.0,0,152.13970097539885,152.13970097539885
465.0,05032.950,04615.040,03263.690,9.14,0000,0.00,114114,317514.85,185100.0,0,146.48298121093694,146.48298121093694
581.0,04930.930,04834.940,03451.950,9.16,0336.000,8.33,124114,317514.85,185300.0,0,155.90584159887874,155.90584159887874
534.0,04892.560,03740.310,03097.540,9.34,0996.000,8.33,114114,317514.85,189000.0,0,470.5001864805631,470.5001864805631
738.0,04839.130,05452.980,03362.250,9.14,0135.000,6.67,124114,317514.85,185000.0,0,271.94379266623923,271.94379266623923
565.0,05908.480,05945.140,03451.950,9.16,0000,0.00,114114,317514.85,190200.0,0,169.80594539930968,169.80594539930968
557.0,05890.550,05645.650,03552.630,9.16,0135.000,6.67,124114,317514.85,180900.0,0,310.12793192858913,310.12793192858913
801.0,04728.640,05101.870,03263.690,9.14,0336.000,8.33,124114,317514.85,183500.0,0,546.823733927017,546.823733927017
364.0,02548.540,01524.390,035.570,8.26,0552.000,8.33,124114,317514.85,181800.0,0,159.0262370646276,159.0262370646276
689.0,05195.510,07075.620,03319.140,9.14,096.000,8.33,124114,317514.85,176500.0,0,314.2552937549088,314.2552937549088
628.0,05099.780,05006.320,03602.680,9.17,0819.000,7.69,114114,317514.85,185300.0,0,142.08182637371038,142.08182637371038
599.0,05467.810,04828.890,03319.140,9.14,0000,0.00,124114,317514.85,192600.0,0,470.26443714187917,470.26443714187917
557.0,04770.140,04698.250,03275.050,9.14,0000,0.00,114114,317514.85,180900.0,0,165.35470227899972,165.35470227899972
604.0,04867.470,05298.370,03263.690,9.14,0336.000,8.33,124114,317514.85,169500.0,0,373.05087862090926,373.05087862090926
498.0,03787.670,03538.700,0127.330,9.41,0552.000,8.33,124114,317514.85,179400.0,0,169.29672076547882,169.29672076547882
929.0,03612.880,04770.350,03275.050,9.14,0336.000,8.33,114114,317514.85,181900.0,0,178.21105063225147,178.21105063225147
579.0,06351.020,06136.430,03602.680,9.17,0000,6.67,114114,317514.85,185200.0,0,145.48807970332675,145.48807970332675
1236.0,04939.840,04582.960,03642.720,9.18,0912.000,8.33,124114,317514.85,190100.0,0,440.24376811021864,440.24376811021864
507.0,04528.960,04285.420,03263.690,9.14,0000,0.00,124114,317514.85,201900.0,0,136.9147187722359,136.9147187722359
571.0,05964.330,05855.790,03552.630,9.16,0000,0.00,124114,317514.85,191100.0,0,432.03772878178717,432.03772878178717
491.0,05160.940,04468.710,03275.050,9.14,0996.000,8.33,124114,317514.85,178000.0,0,159.69616144093828,159.69616144093828
697.0,05002.210,05934.630,03275.050,9.14,0000,0.00,124114,317514.85,180200.0,0,352.0080331087575,352.0080331087575
523.0,05795.680,04802.120,03451.950,9.16,0000,0.00,124114,317514.85,195400.0,0,163.33206651240533,163.33206651240533
591.0,06159.380,06205.170,03602.680,9.17,0000,6.67,114114,317514.85,180300.0,0,414.4518397658947,414.4518397658947
524.0,04958.850,05424.170,03362.250,9.14,0135.000,6.67,124114,317514.85,175300.0,0,505.57059732624015,505.57059732624015
546.0,03603.430,02659.810,0157.890,9.47,036.000,8.33,124114,317514.85,192600.0,0,471.39137524272104,471.39137524272104
1817.0,04345.600,05378.630,03602.680,9.17,0000,0.00,114114,317514.85,184400.0,0,176.95801907336514,176.95801907336514
730.0,04679.420,09047.280,03275.050,9.14,0135.000,6.67,124114,317514.85,181800.0,0,144.00925846082816,144.00925846082816
536.0,04833.310,04704.460,03362.250,9.14,0000,6.67,124114,317514.85,198300.0,0,473.28594114965955,473.28594114965955
703.0,05436.750,06275.040,03275.050,9.14,0754.000,7.69,124114,317514.85,188000.0,0,301.53919569225496,301.53919569225496
727.0,07855.260,08032.240,03642.720,9.18,060.000,8.33,124114,317514.85,179200.0,0,151.10957142277283,151.10957142277283
480.0,03380.060,02673.410,066.160,8.64,036.000,8.33,114114,317514.85,182500.0,0,155.13334850765108,155.13334850765108
577.0,04953.290,05209.520,03362.250,9.14,0000,0.00,114114,317514.85,183300.0,0,381.37676377763046,381.37676377763046
27.0,0154.220,03729.320,03562.640,9.16,0000,0.00,124114,317514.85,193900.0,0,162.73917772602871,162.73917772602871
528.0,05045.190,05217.800,03275.050,9.14,0000,9.52,124114,317514.85,203200.0,0,145.82431742220004,145.82431742220004
694.0,05882.440,05860.700,03263.690,9.14,01056.000,8.33,124114,317514.85,192000.0,0,166.85026090870096,166.85026090870096
491.0,04573.670,04358.570,03149.950,9.34,0135.000,6.67,124114,317514.85,188700.0,0,167.21109695742928,167.21109695742928
760.0,05821.150,05739.390,03451.950,9.16,0696.000,8.33,124114,317514.85,195000.0,0,146.32239737479912,146.32239737479912
882.0,05628.280,06914.990,03319.140,9.14,0135.000,6.67,124114,317514.85,194700.0,0,340.827116154886,340.827116154886
924.0,05019.310,05176.670,03319.140,9.14,01056.000,8.33,124114,317514.85,201300.0,0,140.8993255515011,140.8993255515011
615.0,05350.160,05507.080,03263.690,9.14,01056.000,8.33,124114,317514.85,194000.0,0,161.02245744212786,161.02245744212786
754.0,03658.040,03787.120,066.160,8.64,0552.000,8.33,114114,317514.85,176400.0,0,413.87702005159036,413.87702005159036
544.0,04600.240,04592.070,03319.140,9.14,0105.000,9.52,124114,317514.85,192000.0,0,156.93827844030542,156.93827844030542
551.0,04449.800,04493.110,03319.140,9.14,0000,6.67,124114,317514.85,196000.0,0,155.86704798368126,155.86704798368126
658.0,05204.690,05887.190,03263.690,9.14,0720.000,6.67,124114,317514.85,196100.0,0,158.05347125065722,158.05347125065722
704.0,05943.030,05756.810,03552.630,9.16,0000,0.00,114114,317514.85,194400.0,0,175.1884285923762,175.1884285923762
654.0,06426.480,05060.730,03149.950,9.34,0000,0.00,124114,317514.85,198500.0,0,149.34517310718914,149.34517310718914
563.0,05305.810,05532.000,03451.950,9.16,0000,0.00,124114,317514.85,180100.0,0,140.0964693580996,140.0964693580996
628.0,06283.230,06033.120,03562.640,9.16,0000,0.00,124114,317514.85,196500.0,0,172.17555272264636,172.17555272264636
323.0,03206.570,02810.080,0127.330,9.41,036.000,8.33,124114,317514.85,183000.0,0,172.25023268769573,172.25023268769573
2371.0,05029.770,06870.930,03552.630,9.16,0000,0.00,124114,317514.85,185500.0,0,375.32392488274,375.32392488274
788.0,04714.400,08800.800,03411.750,9.15,0336.000,8.33,124114,317514.85,196500.0,0,575.3602546445928,575.3602546445928
564.0,04494.070,04702.300,03263.690,9.14,0000,0.00,124114,317514.85,190500.0,0,162.8544236170086,162.8544236170086
511.0,05318.170,0286.760,03562.640,9.16,0780.000,7.69,114114,317514.85,194600.0,0,308.3546406808034,308.3546406808034
581.0,04974.910,05008.280,03275.050,9.14,0996.000,8.33,124114,317514.85,186400.0,0,142.47682818013126,142.47682818013126
483.0,04030.140,04109.100,0127.330,9.41,0552.000,8.33,114114,317514.85,179800.0,0,356.68353071011353,356.68353071011353
935.0,05405.970,07620.570,03362.250,9.14,0000,9.52,124114,317514.85,195400.0,0,421.0832008778226,421.0832008778226
634.0,05710.200,05767.120,03451.950,9.16,0000,6.67,114114,317514.85,197800.0,0,152.82666250655805,152.82666250655805
713.0,05557.950,06225.870,03362.250,9.14,0492.000,8.33,124114,317514.85,190900.0,0,170.3720133158248,170.3720133158248
708.0,05112.540,07311.610,03362.250,9.14,0000,0.00,124114,317514.85,192100.0,0,166.96078981880427,166.96078981880427
620.0,05687.940,05427.810,03319.140,9.14,01056.000,8.33,124114,317514.85,188500.0,0,303.4205365744442,303.4205365744442
749.0,04112.010,05283.120,03263.690,9.14,0000,9.52,114114,317514.85,186100.0,0,343.2163488117814,343.2163488117814
714.0,05285.330,04640.640,03362.250,9.14,0000,0.00,124114,317514.85,190000.0,0,490.8311463551244,490.8311463551244
687.0,06392.110,06225.850,03263.690,9.14,0492.000,8.33,124114,317514.85,186200.0,0,145.1241700969383,145.1241700969383
332.0,02543.050,02386.410,0157.890,9.47,0552.000,8.33,114114,317514.85,188900.0,0,167.9037998895319,167.9037998895319
587.0,04508.420,05107.540,03319.140,9.14,0000,6.67,114114,317514.85,185100.0,0,140.73408718822762,140.73408718822762
243.0,02299.730,02920.130,0127.330,9.41,0552.000,8.33,124114,317514.85,195000.0,0,178.52472224280476,178.52472224280476
702.0,07376.010,04950.620,03319.140,9.14,096.000,8.33,124114,317514.85,185400.0,0,174.2117890718638,174.2117890718638
651.0,05565.660,05570.210,03552.630,9.16,0135.000,6.67,124114,317514.85,190500.0,0,454.7035384869622,454.7035384869622
1623.0,04355.800,05603.220,0127.330,9.41,0552.000,8.33,114114,317514.85,184900.0,0,177.14062681467544,177.14062681467544
709.0,04900.770,04931.960,03263.690,9.14,0336.000,8.33,124114,317514.85,187200.0,0,480.1321798483196,480.1321798483196
530.0,04569.560,06041.270,03462.330,9.16,0000,0.00,114114,317514.85,180500.0,0,151.4134656955612,151.4134656955612
670.0,06457.430,04843.610,03642.720,9.18,0912.000,8.33,124114,317514.85,193800.0,0,145.9140089836671,145.9140089836671
0.0,05067.020,0000,03319.140,9.14,0000,0.00,114114,317514.85,189600.0,0,409.8686706387087,409.8686706387087
197.0,05198.480,07393.950,03562.640,9.16,0135.000,6.67,124114,317514.85,195000.0,0,281.0682202194954,281.0682202194954
1321.0,04800.070,06643.590,0219.020,9.60,0000,0.00,124114,317514.85,195000.0,0,161.692879514034,161.692879514034
285.0,03193.940,01612.210,096.740,9.03,036.000,8.33,124114,317514.85,189700.0,0,154.05632683609764,154.05632683609764
668.0,06131.040,06179.600,03362.250,9.14,01056.000,8.33,124114,317514.85,179700.0,0,425.63234708933726,425.63234708933726
741.0,08184.860,07981.370,03503.830,9.17,096.000,8.33,124114,317514.85,175300.0,0,153.65290368400724,153.65290368400724
554.0,04909.710,04687.720,03275.050,9.14,0105.000,9.52,124114,317514.85,194700.0,0,4887.03866983287,4887.03866983287
931.0,05025.190,07633.550,03319.140,9.14,0996.000,8.33,124114,317514.85,195800.0,0,153.8916598580592,153.8916598580592
524.0,03929.990,05317.930,03319.140,9.14,0135.000,6.67,124114,317514.85,183700.0,0,151.32485346674918,151.32485346674918
687.0,07080.640,05548.230,03642.720,9.18,0000,9.09,124114,317514.85,185800.0,0,161.11456420559503,161.11456420559503
818.0,05007.780,05450.500,03642.720,9.18,0000,0.00,124114,317514.85,191800.0,0,431.86867072005646,431.86867072005646
795.0,04502.390,05263.460,03149.950,9.34,0135.000,6.67,124114,317514.85,168500.0,0,145.21658286037763,145.21658286037763
1707.0,05924.450,04292.940,03462.330,9.16,0816.000,8.33,114114,317514.85,191900.0,0,320.20665511289985,320.20665511289985
831.0,05099.290,04517.830,03602.680,9.17,0000,6.67,124114,317514.85,187100.0,0,165.59325780802396,165.59325780802396
2745.184,05347.170,06035.220,03275.050,9.14,0754.000,7.69,114114,317514.85,197500.0,0,168.43368884738956,168.43368884738956
426.0,05103.390,04263.970,03275.050,9.14,0135.000,6.67,124114,317514.85,194700.0,0,393.1257220285133,393.1257220285133
637.0,03227.050,03733.660,0157.890,9.47,0000,10.00,124114,317514.85,195700.0,0,446.3187823890325,446.3187823890325
1003.0,05435.070,07197.720,03642.720,9.18,0000,6.67,124114,317514.85,182300.0,0,168.03426586434486,168.03426586434486
627.0,04535.720,04558.200,03362.250,9.14,0000,0.00,124114,317514.85,189900.0,0,158.7958530248927,158.7958530248927
643.0,07050.210,05336.420,03319.140,9.14,096.000,8.33,114114,317514.85,191000.0,0,111.02925193101346,111.02925193101346
0.0,015514.920,06.730,03503.830,9.17,0816.000,8.33,114114,317514.85,184500.0,0,158.09153173921226,158.09153173921226
457.0,03500.400,03495.550,0157.890,9.47,036.000,8.33,124114,317514.85,187500.0,0,159.0452182336812,159.0452182336812
107.0,06101.330,024.780,03562.640,9.16,0000,6.67,124114,317514.85,204500.0,0,126.39392561564881,126.39392561564881
516.0,04656.390,04671.380,03275.050,9.14,0135.000,6.67,114114,317514.85,187500.0,0,437.15728564260206,437.15728564260206
548.0,07292.610,06060.740,03263.690,9.14,096.000,8.33,114114,317514.85,178700.0,0,154.17333395061522,154.17333395061522
780.0,04833.800,06582.350,03275.050,9.14,0996.000,8.33,124114,317514.85,183300.0,0,160.36987933560908,160.36987933560908
672.0,04338.880,04809.870,03263.690,9.14,0000,0.00,124114,317514.85,177400.0,0,272.16844087073054,272.16844087073054
612.0,05613.460,05760.300,03362.250,9.14,0000,9.52,124114,317514.85,191300.0,0,142.04844677315089,142.04844677315089
523.0,02573.480,04635.070,03275.050,9.14,0336.000,8.33,124114,317514.85,187900.0,0,492.52450574420436,492.52450574420436
1230.0,04900.380,010277.150,03263.690,9.14,0754.000,7.69,124114,317514.85,189000.0,0,154.41048354015678,154.41048354015678
1058.0,05929.580,08235.080,03503.830,9.17,0816.000,8.33,114114,317514.85,192000.0,0,429.7051602654335,429.7051602654335
760.0,04589.920,04744.550,03319.140,9.14,0000,6.67,114114,317514.85,184000.0,0,286.1322823037943,286.1322823037943
0.0,01002.070,016.440,03362.250,9.14,0135.000,6.67,114114,317514.85,193100.0,0,421.7521565176308,421.7521565176308
836.0,05469.420,05767.110,03451.950,9.16,052.500,9.52,114114,317514.85,179400.0,0,169.00572041974465,169.00572041974465
691.0,04845.810,05540.970,03108.020,9.34,0754.000,7.69,124114,317514.85,184900.0,0,407.6968303123516,407.6968303123516
547.0,05686.210,05951.610,03149.950,9.34,0000,6.67,124114,317514.85,189600.0,0,472.10196722002314,472.10196722002314
564.0,04618.090,04746.010,03275.050,9.14,0000,0.00,124114,317514.85,191600.0,0,237.99322876369285,237.99322876369285
572.0,04688.130,04719.760,03319.140,9.14,0000,0.00,124114,317514.85,181300.0,0,141.9566974188332,141.9566974188332
522.0,05161.970,04965.060,03149.950,9.34,0000,9.52,124114,317514.85,180000.0,0,139.84216538381045,139.84216538381045
1023.0,05079.750,05476.830,03552.630,9.16,0456.000,8.33,124114,317514.85,175300.0,0,450.8690058454917,450.8690058454917
557.0,05116.490,04561.320,03275.050,9.14,0000,0.00,114114,317514.85,189600.0,0,414.6418027988971,414.6418027988971
960.0,02944.490,03330.250,0157.890,9.47,0150.000,10.00,124114,317514.85,197400.0,0,155.57380629765035,155.57380629765035
542.0,04691.790,04645.110,03319.140,9.14,0105.000,9.52,114114,317514.85,190800.0,0,171.90648528863738,171.90648528863738
710.0,04943.350,05195.460,03263.690,9.14,0720.000,6.67,114114,317514.85,189900.0,0,444.30712187382017,444.30712187382017
613.0,05146.350,05114.180,03108.020,9.34,0000,0.00,114114,317514.85,173600.0,0,173.51984621081476,173.51984621081476
328.0,02507.590,02321.690,0127.330,9.41,0552.000,8.33,124114,317514.85,187700.0,0,263.9811119115008,263.9811119115008
998.0,05691.630,06010.970,03451.950,9.16,0696.000,8.33,114114,317514.85,170400.0,0,275.4641460520434,275.4641460520434
935.0,05361.020,07956.520,03263.690,9.14,0492.000,8.33,124114,317514.85,181900.0,0,492.3980887394973,492.3980887394973
636.0,04934.600,05304.380,03108.020,9.34,0996.000,8.33,124114,317514.85,189700.0,0,166.17557904197886,166.17557904197886
597.0,04905.600,05065.070,03642.720,9.18,0135.000,6.67,114114,317514.85,188700.0,0,149.43913335775412,149.43913335775412
576.0,05216.620,05283.040,03362.250,9.14,0754.000,7.69,124114,317514.85,198600.0,0,153.37396325460458,153.37396325460458
906.0,05630.820,06743.880,03263.690,9.14,01056.000,8.33,114114,317514.85,180600.0,0,146.76311721313556,146.76311721313556
539.0,04493.690,04667.070,03275.050,9.14,0105.000,9.52,114114,317514.85,197500.0,0,155.88646089522734,155.88646089522734
945.0,04675.110,03907.190,03275.050,9.14,0000,0.00,124114,317514.85,187700.0,0,159.8290291332838,159.8290291332838
1121.0,04799.400,07293.570,03097.540,9.34,0996.000,8.33,114114,317514.85,187500.0,0,165.789199360463,165.789199360463
572.0,06280.860,05499.140,03451.950,9.16,0000,0.00,124114,317514.85,194000.0,0,327.226724930709,327.226724930709
479.0,05227.640,04847.590,03319.140,9.14,0754.000,7.69,124114,317514.85,174800.0,0,166.48085635829636,166.48085635829636
610.0,04920.260,04957.180,03503.830,9.17,0456.000,8.33,124114,317514.85,186400.0,0,176.43769134412662,176.43769134412662
741.0,05171.510,05454.470,03275.050,9.14,0996.000,8.33,124114,317514.85,185300.0,0,318.7716956580554,318.7716956580554
560.0,05434.450,05604.260,03319.140,9.14,0135.000,6.67,124114,317514.85,188700.0,0,176.87730560286573,176.87730560286573
791.0,05480.260,04311.130,03263.690,9.14,0754.000,7.69,124114,317514.85,191800.0,0,147.0807229924993,147.0807229924993
394.0,06402.770,0159.340,03149.950,9.34,060.000,8.33,124114,317514.85,188600.0,0,280.7321603263412,280.7321603263412
562.0,05679.810,05572.130,03362.250,9.14,0135.000,6.67,114114,317514.85,196200.0,0,172.99871063124945,172.99871063124945
0.0,04402.780,0000,03263.690,9.14,0000,0.00,124114,317514.85,195400.0,0,173.18910522104284,173.18910522104284
750.0,06831.270,05924.590,03462.330,9.16,0000,0.00,114114,317514.85,197500.0,0,151.72476700295795,151.72476700295795
527.0,05717.890,05996.380,03411.750,9.15,0000,0.00,124114,317514.85,193400.0,0,283.1394872947787,283.1394872947787
642.0,06155.850,04930.360,03462.330,9.16,0000,0.00,124114,317514.85,187800.0,0,174.68762482193208,174.68762482193208
267.0,02067.990,0971.640,066.160,8.64,0552.000,8.33,124114,317514.85,194200.0,0,162.07380198595453,162.07380198595453
766.0,06332.350,05772.960,03503.830,9.17,0000,0.00,124114,317514.85,191600.0,0,326.96387770098045,326.96387770098045
227.0,04414.900,01273.010,03097.540,9.34,0336.000,8.33,124114,317514.85,179000.0,0,166.5389717055641,166.5389717055641
560.0,05171.600,05081.980,03108.020,9.34,01056.000,8.33,124114,317514.85,184000.0,0,430.91454292342644,430.91454292342644
574.0,05197.250,05056.670,03097.540,9.34,0996.000,8.33,114114,317514.85,186500.0,0,550.7638132932129,550.7638132932129
570.0,05044.500,05089.940,03108.020,9.34,0000,0.00,124114,317514.85,174500.0,0,138.59955950627605,138.59955950627605
520.0,04107.450,05240.270,03275.050,9.14,0336.000,8.33,124114,317514.85,183100.0,0,160.6832823650652,160.6832823650652
719.0,05852.860,05567.690,03562.640,9.16,0135.000,6.67,124114,317514.85,188400.0,0,148.77476754136512,148.77476754136512
559.0,05456.690,05520.510,03372.120,9.14,0000,0.00,124114,317514.85,184600.0,0,162.0114736084788,162.0114736084788
587.0,04700.150,05639.380,03275.050,9.14,0000,9.52,124114,317514.85,188300.0,0,411.88677522463246,411.88677522463246
1152.0,05177.110,05136.260,03642.720,9.18,0912.000,8.33,114114,317514.85,183400.0,0,175.76059307375536,175.76059307375536
640.0,06781.530,05103.180,03411.750,9.15,0000,0.00,114114,317514.85,194200.0,0,132.1141141379614,132.1141141379614
403.0,03584.970,03543.850,0188.460,9.54,0000,10.00,124114,317514.85,189800.0,0,532.8557495138874,532.8557495138874
499.0,04897.640,05067.590,03275.050,9.14,0000,0.00,124114,317514.85,189500.0,0,157.90362533065047,157.90362533065047
622.0,06367.450,04463.220,03097.540,9.34,0996.000,8.33,124114,317514.85,185200.0,0,133.84269690325286,133.84269690325286
653.0,05503.310,05916.150,03372.120,9.14,0696.000,8.33,114114,317514.85,192600.0,0,373.9605284178673,373.9605284178673
1026.0,02962.510,05005.450,03319.140,9.14,0135.000,6.67,114114,317514.85,188500.0,0,330.5052209620012,330.5052209620012
612.0,06270.160,05556.450,03602.680,9.17,0000,6.67,124114,317514.85,188500.0,0,517.6567297696661,517.6567297696661
